Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Cluster
287,-1.1225086422923753,Male,Jewelry,Accessories,-0.37007969863496637,Nebraska,L,Gray,Summer,-1.6057798680227393,Yes,Store Pickup,0.0,Yes,-1.339645062727692,Debit Card,0.0,2
288,0.7846785141555291,Male,Scarf,Accessories,-0.9612371119777346,Delaware,L,Blue,Spring,-0.488665796440741,Yes,2-Day Shipping,0.0,Yes,-0.5089234751555651,Venmo,0.0,3
289,-0.9252134192115578,Male,T-shirt,Clothing,0.09440112613435159,North Carolina,M,Lavender,Winter,-0.06974801959749122,Yes,2-Day Shipping,0.0,Yes,0.5987053082739372,Venmo,0.0,2
290,0.32432299363362116,Male,Coat,Outerwear,1.065588305197471,New York,M,Yellow,Fall,1.0473660519845072,Yes,2-Day Shipping,0.0,Yes,0.04489091655918608,Credit Card,0.0,0
291,0.9162086628760744,Male,T-shirt,Clothing,-1.1301392300756683,Colorado,M,Indigo,Winter,-0.06974801959749122,Yes,Standard,0.0,Yes,1.7063340917034397,PayPal,0.0,3
292,0.8504435885158017,Male,Dress,Clothing,-1.4257179367470525,Delaware,XL,Violet,Fall,-0.628305055388491,Yes,Next Day Air,0.0,Yes,1.0140661020600008,Bank Transfer,0.0,3
293,1.0477388115966195,Male,Shoes,Footwear,1.6567457185402394,Utah,M,Green,Spring,1.326644569880007,Yes,Free Shipping,0.0,Yes,-0.09356268136950172,Cash,0.0,0
294,1.6396244808390728,Male,Handbag,Accessories,-0.8767860529287678,Connecticut,M,White,Spring,-1.4661406090749893,Yes,Express,0.0,Yes,0.5294785093095933,PayPal,0.0,3
295,1.7053895551993452,Male,Skirt,Clothing,-1.6790711138939531,New Jersey,M,Gold,Spring,1.1870053109322565,Yes,Store Pickup,0.0,Yes,-0.43969667619122116,Credit Card,0.0,1
296,0.5873832910747114,Male,Sunglasses,Accessories,-0.7501094643553174,West Virginia,M,Indigo,Winter,-1.4661406090749893,Yes,Store Pickup,0.0,Yes,-0.09356268136950172,Credit Card,0.0,3
297,-1.2540387910129207,Male,Sandals,Footwear,0.601107480428153,Indiana,S,Lavender,Spring,1.4662838288277562,Yes,2-Day Shipping,0.0,Yes,-0.43969667619122116,Credit Card,0.0,1
298,0.2585579192733486,Male,Shoes,Footwear,-1.4257179367470525,Delaware,XL,Purple,Summer,0.9077267930367577,Yes,Standard,0.0,Yes,-1.4780986606563795,Credit Card,0.0,1
299,1.6396244808390728,Male,T-shirt,Clothing,-0.2856286395859995,Maryland,M,Lavender,Winter,0.349169757245758,Yes,Standard,0.0,Yes,-0.9935110679059724,Venmo,0.0,3
300,-1.2540387910129207,Male,Sneakers,Footwear,0.8544606575750537,Pennsylvania,M,Maroon,Summer,-0.7679443143362402,Yes,Next Day Air,0.0,Yes,0.18334451448787387,PayPal,0.0,2
301,-0.9909784935718303,Male,Hat,Accessories,1.614520189015756,Iowa,M,Teal,Spring,0.9077267930367577,Yes,Store Pickup,0.0,Yes,-0.09356268136950172,PayPal,0.0,0
302,0.12702777055280343,Male,Skirt,Clothing,1.4878436004423055,Pennsylvania,M,Green,Spring,0.0698912393502581,Yes,Standard,0.0,Yes,-0.024335882405157817,Credit Card,0.0,0
303,-0.4648578986896497,Male,Sweater,Clothing,-0.6656584053063506,Delaware,L,Olive,Summer,-0.20938727854524114,Yes,Express,0.0,Yes,0.11411771552352998,Bank Transfer,0.0,1
304,-1.5828641628142834,Male,Sandals,Footwear,0.009950067085384689,Oregon,M,Turquoise,Summer,-0.628305055388491,Yes,Next Day Air,0.0,Yes,1.6371072927390957,Venmo,0.0,2
305,-0.267562675608832,Male,Dress,Clothing,1.0233627756729875,Oregon,M,Green,Winter,-0.488665796440741,Yes,Next Day Air,0.0,Yes,1.3602000968817203,Credit Card,0.0,2
306,1.0477388115966195,Male,Sweater,Clothing,-0.03227546243909876,Utah,M,Teal,Fall,-0.3490265374929911,Yes,2-Day Shipping,0.0,Yes,0.04489091655918608,PayPal,0.0,3
307,-1.188273716652648,Male,Jacket,Outerwear,-0.45453075768393325,North Dakota,S,White,Summer,-0.20938727854524114,Yes,Express,0.0,Yes,-1.4780986606563795,Cash,0.0,1
308,-0.9909784935718303,Male,Gloves,Accessories,-1.1723647596001519,Florida,M,Orange,Winter,-0.7679443143362402,Yes,Free Shipping,0.0,Yes,-1.5473254596207235,Credit Card,0.0,1
309,1.442329257758255,Male,Handbag,Accessories,-1.299041348173602,Maryland,M,Beige,Fall,-0.06974801959749122,Yes,Standard,0.0,Yes,1.3602000968817203,Venmo,0.0,3
310,1.442329257758255,Male,Dress,Clothing,-1.5946200548449863,Minnesota,M,Yellow,Spring,1.0473660519845072,Yes,Standard,0.0,Yes,-0.3012430782625334,Cash,0.0,1
311,0.7846785141555291,Male,Pants,Clothing,1.065588305197471,Montana,M,Charcoal,Winter,1.1870053109322565,Yes,Standard,0.0,Yes,1.7063340917034397,Cash,0.0,0
312,1.6396244808390728,Male,Jeans,Clothing,-0.32785416911048293,Rhode Island,L,Silver,Winter,0.48880901619350725,Yes,Store Pickup,0.0,Yes,-0.43969667619122116,Bank Transfer,0.0,3
313,-0.39909282432937715,Male,Pants,Clothing,1.2344904232954048,Massachusetts,L,Green,Spring,-0.488665796440741,Yes,Next Day Air,0.0,Yes,-1.339645062727692,PayPal,0.0,2
314,-0.13603252688828688,Male,Dress,Clothing,0.7277840690016033,Vermont,M,Pink,Spring,-0.06974801959749122,Yes,Express,0.0,Yes,1.7063340917034397,Credit Card,0.0,0
315,-0.9252134192115578,Male,Pants,Clothing,-1.5101689957960194,New Jersey,M,Purple,Summer,-0.628305055388491,Yes,Store Pickup,0.0,Yes,-0.578150274119909,Debit Card,0.0,1
316,1.442329257758255,Male,Jewelry,Accessories,-1.5101689957960194,Wisconsin,XL,Orange,Spring,1.0473660519845072,Yes,Express,0.0,Yes,-0.09356268136950172,Debit Card,0.0,1
317,-0.5306229730499223,Male,Handbag,Accessories,-1.5946200548449863,California,M,Charcoal,Fall,-0.628305055388491,Yes,Free Shipping,0.0,Yes,1.429426895846064,Venmo,0.0,3
318,0.9162086628760744,Male,Sweater,Clothing,0.9389117166240206,West Virginia,L,Teal,Fall,0.7680875340890072,Yes,Standard,0.0,Yes,1.1525196999886884,Cash,0.0,0
319,0.06126269619253086,Male,Backpack,Accessories,0.30552877375676885,South Dakota,M,Beige,Winter,-1.745419126970489,Yes,Standard,0.0,Yes,-1.0627378668703162,Cash,0.0,2
320,0.192792844913076,Male,Shorts,Clothing,0.601107480428153,Maine,XL,White,Spring,-1.6057798680227393,Yes,Standard,0.0,Yes,-1.6857790575494114,Cash,0.0,2
321,1.442329257758255,Male,Jewelry,Accessories,0.5166564213791861,Kansas,L,White,Summer,1.6059230877755069,Yes,Standard,0.0,Yes,0.18334451448787387,Debit Card,0.0,0
322,-0.20179760124855944,Male,Sneakers,Footwear,-1.003462641502218,Vermont,L,Orange,Summer,1.326644569880007,Yes,Free Shipping,0.0,Yes,1.567880493774752,Debit Card,0.0,1
323,-0.20179760124855944,Male,Belt,Accessories,1.4878436004423055,Tennessee,S,Cyan,Winter,-1.0472228322317403,Yes,Standard,0.0,Yes,1.498653694810408,Credit Card,0.0,2
324,1.442329257758255,Male,Hoodie,Clothing,0.7700095985260867,Tennessee,M,Orange,Winter,-0.3490265374929911,Yes,Next Day Air,0.0,Yes,0.2525713134522178,PayPal,0.0,0
325,-0.4648578986896497,Male,Shirt,Clothing,0.9389117166240206,Wyoming,M,Olive,Summer,1.4662838288277562,Yes,Standard,0.0,Yes,0.806385705166969,Venmo,0.0,0
326,1.7053895551993452,Male,Pants,Clothing,0.43220536233021917,Vermont,M,Charcoal,Winter,0.7680875340890072,Yes,Free Shipping,0.0,Yes,0.8756125041313129,Debit Card,0.0,0
327,1.1792689603171647,Male,Scarf,Accessories,-0.7923349938798009,New Jersey,M,White,Fall,-0.7679443143362402,Yes,Store Pickup,0.0,Yes,1.567880493774752,Bank Transfer,0.0,3
328,1.113503885956892,Male,Coat,Outerwear,-0.7501094643553174,Iowa,M,Teal,Summer,-0.9075835732839902,Yes,Free Shipping,0.0,Yes,0.737158906202625,PayPal,0.0,3
329,0.2585579192733486,Male,Coat,Outerwear,-0.4123052281594498,Florida,M,Yellow,Fall,-1.32650135012724,Yes,Free Shipping,0.0,Yes,-1.13196466583466,Credit Card,0.0,3
330,1.7053895551993452,Male,Socks,Clothing,-1.2145902891246352,Nevada,S,White,Summer,-1.18686209117949,Yes,2-Day Shipping,0.0,Yes,0.5987053082739372,Bank Transfer,0.0,3
331,0.12702777055280343,Male,Sweater,Clothing,-0.37007969863496637,North Dakota,M,Beige,Winter,-0.06974801959749122,Yes,Express,0.0,Yes,1.2217464989530324,Venmo,0.0,3
332,-0.8594483448512852,Male,Shirt,Clothing,1.614520189015756,Florida,L,Beige,Fall,-0.628305055388491,Yes,Store Pickup,0.0,Yes,1.429426895846064,PayPal,0.0,2
333,-1.6486292371745561,Male,Shirt,Clothing,1.1078138347219546,New York,M,Maroon,Winter,-1.32650135012724,Yes,2-Day Shipping,0.0,Yes,-1.4088718616920357,Credit Card,0.0,2
334,-0.3333277499691046,Male,Sweater,Clothing,0.1788521851833185,Alaska,M,Teal,Winter,1.0473660519845072,Yes,Standard,0.0,Yes,-0.7166038720485969,Bank Transfer,0.0,1
335,-0.20179760124855944,Male,Blouse,Clothing,-0.5812073462573836,Kansas,M,Lavender,Fall,-1.6057798680227393,Yes,Next Day Air,0.0,Yes,0.3217981124165617,Credit Card,0.0,3
336,-1.5828641628142834,Male,Sweater,Clothing,1.065588305197471,Oregon,L,Maroon,Spring,-0.06974801959749122,Yes,Standard,0.0,Yes,1.2909732979173763,Venmo,0.0,2
337,-0.5306229730499223,Male,Hat,Accessories,0.8966861870995372,Rhode Island,S,Orange,Fall,0.9077267930367577,Yes,Express,0.0,Yes,-0.647377073084253,PayPal,0.0,0
338,-0.7936832704910126,Male,Sweater,Clothing,-0.03227546243909876,New Mexico,M,Cyan,Winter,0.7680875340890072,Yes,2-Day Shipping,0.0,Yes,-0.647377073084253,Bank Transfer,0.0,1
339,1.6396244808390728,Male,Hoodie,Clothing,0.8122351280505702,Massachusetts,M,Silver,Winter,-0.3490265374929911,Yes,Express,0.0,Yes,-0.647377073084253,Cash,0.0,0
340,-0.267562675608832,Male,Shorts,Clothing,-1.1301392300756683,Pennsylvania,M,Teal,Spring,0.0698912393502581,Yes,2-Day Shipping,0.0,Yes,-0.3012430782625334,Credit Card,0.0,1
341,-0.267562675608832,Male,Shorts,Clothing,-0.5389818167329001,New Jersey,L,Blue,Summer,-0.3490265374929911,Yes,Express,0.0,Yes,0.9448393030956567,Venmo,0.0,3
342,-1.5828641628142834,Male,Hat,Accessories,-1.6790711138939531,Utah,S,Blue,Summer,1.1870053109322565,Yes,Store Pickup,0.0,Yes,1.0140661020600008,Debit Card,0.0,1
343,1.3107991090377098,Male,Coat,Outerwear,-1.003462641502218,Kentucky,M,Olive,Spring,-1.6057798680227393,Yes,Next Day Air,0.0,Yes,1.567880493774752,Credit Card,0.0,3
344,-1.1225086422923753,Male,Sandals,Footwear,-0.8767860529287678,Nebraska,M,Purple,Summer,0.9077267930367577,Yes,Next Day Air,0.0,Yes,0.04489091655918608,Venmo,0.0,1
345,-1.3198038653731932,Male,Skirt,Clothing,0.47443089185470266,Virginia,M,Charcoal,Winter,0.349169757245758,Yes,Standard,0.0,Yes,1.429426895846064,Debit Card,0.0,2
346,0.2585579192733486,Male,Shoes,Footwear,-0.03227546243909876,Wyoming,S,Olive,Winter,0.9077267930367577,Yes,Next Day Air,0.0,Yes,0.11411771552352998,Bank Transfer,0.0,0
347,0.32432299363362116,Male,Jeans,Clothing,-0.4123052281594498,New Mexico,L,Violet,Spring,1.326644569880007,Yes,Next Day Air,0.0,Yes,-1.4088718616920357,Cash,0.0,1
348,-0.5306229730499223,Male,Sandals,Footwear,-0.7923349938798009,Oregon,L,Red,Fall,0.20953049829800802,Yes,Store Pickup,0.0,Yes,1.2217464989530324,PayPal,0.0,1
349,0.7846785141555291,Male,Blouse,Clothing,-0.03227546243909876,South Carolina,M,Beige,Fall,-1.4661406090749893,Yes,Free Shipping,0.0,Yes,-0.578150274119909,PayPal,0.0,3
350,-0.4648578986896497,Male,Hat,Accessories,1.150039364246438,Arizona,M,Green,Winter,-0.06974801959749122,Yes,2-Day Shipping,0.0,Yes,-1.5473254596207235,Bank Transfer,0.0,2
351,-0.13603252688828688,Male,Sweater,Clothing,0.3477543032812523,Kentucky,M,Violet,Spring,-1.6057798680227393,Yes,2-Day Shipping,0.0,Yes,1.498653694810408,Bank Transfer,0.0,3
352,-1.056743567932103,Male,Skirt,Clothing,1.2767159528198884,New York,M,Teal,Winter,0.20953049829800802,Yes,Standard,0.0,Yes,-0.09356268136950172,Debit Card,0.0,2
353,-1.1225086422923753,Male,Jeans,Clothing,0.47443089185470266,Texas,XL,Yellow,Fall,1.6059230877755069,Yes,Next Day Air,0.0,Yes,-0.9242842689416285,Cash,0.0,1
354,1.2450340346774371,Male,Sneakers,Footwear,0.1788521851833185,Missouri,L,Yellow,Fall,0.48880901619350725,Yes,Store Pickup,0.0,Yes,0.6679321072382811,Debit Card,0.0,0
355,0.9162086628760744,Male,Jewelry,Accessories,0.6855585394771199,Pennsylvania,S,Olive,Fall,-1.0472228322317403,Yes,Free Shipping,0.0,Yes,1.1525196999886884,Venmo,0.0,3
356,-0.4648578986896497,Male,Jewelry,Accessories,-0.7501094643553174,Oregon,XL,Magenta,Fall,0.48880901619350725,Yes,2-Day Shipping,0.0,Yes,-1.6857790575494114,PayPal,0.0,1
357,0.7846785141555291,Male,Pants,Clothing,0.8544606575750537,Nevada,L,Black,Spring,0.0698912393502581,Yes,Standard,0.0,Yes,0.11411771552352998,Cash,0.0,0
358,-1.7143943115348286,Male,Belt,Accessories,-0.1589520510125491,Arkansas,M,Olive,Spring,0.349169757245758,Yes,Standard,0.0,Yes,-0.647377073084253,Credit Card,0.0,1
359,0.2585579192733486,Male,Hat,Accessories,-1.467943466271536,Minnesota,XL,Magenta,Summer,-0.20938727854524114,Yes,Express,0.0,Yes,0.737158906202625,Credit Card,0.0,3
360,-0.8594483448512852,Male,Sneakers,Footwear,0.601107480428153,Georgia,M,Olive,Winter,-1.0472228322317403,Yes,Store Pickup,0.0,Yes,0.3217981124165617,Credit Card,0.0,2
361,0.4558531423541663,Male,Pants,Clothing,-1.2568158186491187,Rhode Island,M,Teal,Summer,-1.0472228322317403,Yes,Standard,0.0,Yes,-0.5089234751555651,Debit Card,0.0,3
362,1.3765641833979823,Male,T-shirt,Clothing,1.530069129966789,Nevada,M,White,Spring,-1.6057798680227393,Yes,Free Shipping,0.0,Yes,1.3602000968817203,Cash,0.0,3
363,0.5873832910747114,Male,Sneakers,Footwear,0.1788521851833185,Texas,M,Charcoal,Fall,-0.488665796440741,Yes,Free Shipping,0.0,Yes,-1.6857790575494114,Venmo,0.0,2
364,0.7189134397952566,Male,Shorts,Clothing,1.1922648937709215,Florida,L,Yellow,Winter,-0.9075835732839902,Yes,Free Shipping,0.0,Yes,1.1525196999886884,Bank Transfer,0.0,3
365,1.1792689603171647,Male,Shoes,Footwear,1.1922648937709215,North Dakota,L,Charcoal,Summer,-1.0472228322317403,Yes,Free Shipping,0.0,Yes,-1.2704182637633479,Venmo,0.0,2
366,0.7189134397952566,Male,Gloves,Accessories,1.1922648937709215,West Virginia,XL,Gray,Summer,-0.06974801959749122,Yes,Standard,0.0,Yes,1.7063340917034397,PayPal,0.0,0
367,1.3107991090377098,Male,Socks,Clothing,-1.003462641502218,Nebraska,M,Turquoise,Spring,-0.3490265374929911,Yes,Store Pickup,0.0,Yes,0.806385705166969,Venmo,0.0,3
368,0.5216182167144389,Male,Dress,Clothing,-0.8345605234042843,Tennessee,XL,Cyan,Spring,-1.32650135012724,Yes,Store Pickup,0.0,Yes,-0.5089234751555651,Bank Transfer,0.0,3
369,-1.3198038653731932,Male,Handbag,Accessories,-0.8767860529287678,Oklahoma,M,Charcoal,Spring,1.0473660519845072,Yes,Standard,0.0,Yes,0.2525713134522178,Cash,0.0,1
370,-0.39909282432937715,Male,Belt,Accessories,-0.8345605234042843,Wisconsin,M,Silver,Summer,-0.628305055388491,Yes,Store Pickup,0.0,Yes,1.3602000968817203,PayPal,0.0,3
371,0.981973737236347,Male,Scarf,Accessories,-1.087913700551185,Oregon,M,Olive,Winter,-0.488665796440741,Yes,Express,0.0,Yes,-0.8550574699772846,PayPal,0.0,3
372,-1.1225086422923753,Male,Sneakers,Footwear,0.9811372461485041,North Carolina,S,Pink,Winter,-0.7679443143362402,Yes,2-Day Shipping,0.0,Yes,1.498653694810408,PayPal,0.0,2
373,-1.3198038653731932,Male,Sweater,Clothing,1.065588305197471,Pennsylvania,L,Orange,Summer,-0.06974801959749122,Yes,Standard,0.0,Yes,-1.2704182637633479,Debit Card,0.0,2
374,-1.3855689397334658,Male,Coat,Outerwear,-1.3834924072225692,North Dakota,L,White,Summer,1.1870053109322565,Yes,Express,0.0,Yes,-0.9935110679059724,Venmo,0.0,1
375,1.6396244808390728,Male,Jewelry,Accessories,0.7700095985260867,Ohio,S,Purple,Spring,1.745562346723256,Yes,Store Pickup,0.0,Yes,0.9448393030956567,Bank Transfer,0.0,0
376,0.981973737236347,Male,Sunglasses,Accessories,-1.1723647596001519,Oklahoma,M,Olive,Summer,0.9077267930367577,Yes,Standard,0.0,Yes,-1.339645062727692,Debit Card,0.0,1
377,0.4558531423541663,Male,Shoes,Footwear,-0.37007969863496637,South Carolina,S,Gray,Fall,1.6059230877755069,Yes,Express,0.0,Yes,-1.6165522585850673,Venmo,0.0,1
378,1.2450340346774371,Male,Scarf,Accessories,-1.1723647596001519,Maine,M,Silver,Spring,0.48880901619350725,Yes,Standard,0.0,Yes,0.9448393030956567,Credit Card,0.0,3
379,0.653148365434984,Male,Dress,Clothing,0.09440112613435159,Nevada,L,Orange,Winter,1.6059230877755069,Yes,Next Day Air,0.0,Yes,-0.16278948033384563,Credit Card,0.0,0
380,-0.7936832704910126,Male,T-shirt,Clothing,-1.299041348173602,Montana,S,Magenta,Fall,1.326644569880007,Yes,2-Day Shipping,0.0,Yes,1.429426895846064,Debit Card,0.0,1
381,-0.3333277499691046,Male,Backpack,Accessories,0.3899798328057357,New Hampshire,XL,Beige,Fall,-1.0472228322317403,Yes,Store Pickup,0.0,Yes,-0.43969667619122116,Bank Transfer,0.0,2
382,1.442329257758255,Male,Jewelry,Accessories,-1.467943466271536,Maine,L,Lavender,Winter,-0.488665796440741,Yes,Store Pickup,0.0,Yes,-1.5473254596207235,Credit Card,0.0,3
383,-1.056743567932103,Male,Jeans,Clothing,0.6855585394771199,California,M,Peach,Winter,-0.7679443143362402,Yes,Store Pickup,0.0,Yes,1.498653694810408,PayPal,0.0,2
384,0.39008806799389373,Male,Sunglasses,Accessories,0.7277840690016033,West Virginia,S,Magenta,Fall,-1.18686209117949,Yes,Standard,0.0,Yes,-1.339645062727692,PayPal,0.0,2
385,1.7053895551993452,Male,Sweater,Clothing,-1.1301392300756683,California,M,Beige,Fall,1.0473660519845072,Yes,2-Day Shipping,0.0,Yes,-1.339645062727692,Venmo,0.0,1
386,1.5080943321185274,Male,Shorts,Clothing,1.4033925413933386,West Virginia,S,Yellow,Fall,-1.4661406090749893,Yes,Next Day Air,0.0,Yes,-0.9242842689416285,Credit Card,0.0,3
387,1.3107991090377098,Male,Jewelry,Accessories,-0.8767860529287678,Louisiana,L,Brown,Spring,-0.488665796440741,Yes,Express,0.0,Yes,1.0140661020600008,PayPal,0.0,3
388,0.06126269619253086,Male,Coat,Outerwear,1.4033925413933386,Georgia,L,Silver,Summer,1.1870053109322565,Yes,Store Pickup,0.0,Yes,0.8756125041313129,PayPal,0.0,0
389,-1.4513340140937383,Male,Handbag,Accessories,0.9389117166240206,Washington,M,Orange,Summer,-1.4661406090749893,Yes,Store Pickup,0.0,Yes,-1.0627378668703162,PayPal,0.0,2
390,-1.1225086422923753,Male,Boots,Footwear,-0.7501094643553174,Virginia,L,Purple,Spring,0.6284482751412579,Yes,Standard,0.0,Yes,0.18334451448787387,Bank Transfer,0.0,1
391,-1.2540387910129207,Male,Gloves,Accessories,0.47443089185470266,Indiana,M,Indigo,Winter,-0.7679443143362402,Yes,2-Day Shipping,0.0,Yes,-0.43969667619122116,PayPal,0.0,2
392,-0.4648578986896497,Male,Sweater,Clothing,1.1078138347219546,Minnesota,L,Gray,Spring,1.4662838288277562,Yes,Standard,0.0,Yes,-0.024335882405157817,Cash,0.0,0
393,-1.188273716652648,Male,T-shirt,Clothing,0.9389117166240206,Idaho,XL,Black,Spring,-0.628305055388491,Yes,Next Day Air,0.0,Yes,0.8756125041313129,Credit Card,0.0,2
394,-0.72791819613074,Male,Shoes,Footwear,0.22107771470780194,Vermont,L,Maroon,Fall,0.6284482751412579,Yes,Standard,0.0,Yes,-1.339645062727692,PayPal,0.0,1
395,-0.0702674525280143,Male,Scarf,Accessories,-1.299041348173602,North Dakota,M,Beige,Spring,1.4662838288277562,Yes,Store Pickup,0.0,Yes,-1.2704182637633479,Debit Card,0.0,1
396,-0.4648578986896497,Male,Sneakers,Footwear,0.22107771470780194,Rhode Island,L,Brown,Winter,1.6059230877755069,Yes,Store Pickup,0.0,Yes,-1.6165522585850673,PayPal,0.0,1
397,0.12702777055280343,Male,Dress,Clothing,1.1922648937709215,South Carolina,S,Black,Fall,0.20953049829800802,Yes,Standard,0.0,Yes,-0.09356268136950172,Bank Transfer,0.0,0
398,-1.4513340140937383,Male,Belt,Accessories,-0.5812073462573836,Mississippi,M,Indigo,Fall,-1.0472228322317403,Yes,Free Shipping,0.0,Yes,0.04489091655918608,Cash,0.0,2
399,-1.5828641628142834,Male,Boots,Footwear,0.30552877375676885,Montana,S,Silver,Winter,1.1870053109322565,Yes,Free Shipping,0.0,Yes,-0.024335882405157817,Debit Card,0.0,1
400,1.0477388115966195,Male,Scarf,Accessories,-1.0456881710267014,Idaho,L,Blue,Fall,-0.3490265374929911,Yes,2-Day Shipping,0.0,Yes,-1.0627378668703162,Debit Card,0.0,3
401,-0.3333277499691046,Male,Boots,Footwear,0.2633032442322854,Utah,M,Green,Winter,1.4662838288277562,Yes,Free Shipping,0.0,Yes,-0.7858306710129407,PayPal,0.0,1
402,-0.0702674525280143,Male,T-shirt,Clothing,1.3189414823443717,Oklahoma,L,Orange,Fall,1.4662838288277562,Yes,Standard,0.0,Yes,-0.3012430782625334,Cash,0.0,0
403,-0.8594483448512852,Male,Backpack,Accessories,0.7700095985260867,California,L,Cyan,Fall,-1.0472228322317403,Yes,Express,0.0,Yes,0.04489091655918608,PayPal,0.0,2
404,-1.6486292371745561,Male,Sneakers,Footwear,-0.6234328757818671,Nevada,M,Orange,Winter,1.0473660519845072,Yes,Next Day Air,0.0,Yes,-0.9242842689416285,Bank Transfer,0.0,1
405,-0.5963880474101949,Male,T-shirt,Clothing,1.4033925413933386,Delaware,M,Indigo,Spring,1.4662838288277562,Yes,Store Pickup,0.0,Yes,-0.9935110679059724,Credit Card,0.0,0
406,-0.20179760124855944,Male,Jeans,Clothing,0.601107480428153,South Carolina,S,Silver,Summer,0.0698912393502581,Yes,Standard,0.0,Yes,-0.7166038720485969,Cash,0.0,2
407,0.5216182167144389,Male,Gloves,Accessories,-0.20117758053703258,Maryland,M,Peach,Spring,1.1870053109322565,Yes,Express,0.0,Yes,-0.8550574699772846,Cash,0.0,0
408,0.06126269619253086,Male,Hoodie,Clothing,0.6855585394771199,North Carolina,XL,Teal,Spring,-0.9075835732839902,Yes,Next Day Air,0.0,Yes,-1.4088718616920357,Credit Card,0.0,2
409,-0.6621531217704675,Male,Sneakers,Footwear,0.2633032442322854,Alabama,L,White,Spring,-0.488665796440741,Yes,Express,0.0,Yes,0.737158906202625,Cash,0.0,2
410,-0.5963880474101949,Male,Shorts,Clothing,-0.37007969863496637,Minnesota,M,Brown,Winter,-0.628305055388491,Yes,2-Day Shipping,0.0,Yes,0.4602517103452495,Bank Transfer,0.0,2
411,-0.9909784935718303,Male,Sweater,Clothing,-1.4257179367470525,Virginia,L,Lavender,Spring,1.4662838288277562,Yes,2-Day Shipping,0.0,Yes,-1.6857790575494114,Credit Card,0.0,1
412,0.981973737236347,Male,Jeans,Clothing,-1.299041348173602,Michigan,M,Indigo,Summer,-1.32650135012724,Yes,Express,0.0,Yes,-0.7166038720485969,PayPal,0.0,3
413,-1.3198038653731932,Male,Jacket,Outerwear,0.601107480428153,Maine,M,Yellow,Summer,-0.9075835732839902,Yes,Store Pickup,0.0,Yes,-1.5473254596207235,Bank Transfer,0.0,2
414,1.7053895551993452,Male,Jewelry,Accessories,1.6567457185402394,Nevada,S,White,Summer,1.1870053109322565,Yes,Free Shipping,0.0,Yes,1.567880493774752,Cash,0.0,0
415,-0.9909784935718303,Male,Backpack,Accessories,1.1922648937709215,Wyoming,L,Violet,Winter,-1.6057798680227393,Yes,Store Pickup,0.0,Yes,0.3217981124165617,Debit Card,0.0,2
416,1.5080943321185274,Male,Coat,Outerwear,-1.2145902891246352,Connecticut,M,Lavender,Winter,-1.6057798680227393,Yes,Express,0.0,Yes,1.0140661020600008,Bank Transfer,0.0,3
417,-0.5306229730499223,Male,Belt,Accessories,-0.20117758053703258,Oregon,L,Olive,Spring,0.0698912393502581,Yes,Free Shipping,0.0,Yes,-0.09356268136950172,Bank Transfer,0.0,1
418,-1.3855689397334658,Male,Sandals,Footwear,0.8966861870995372,Mississippi,L,Beige,Fall,1.0473660519845072,Yes,Free Shipping,0.0,Yes,1.567880493774752,Debit Card,0.0,0
419,-1.7143943115348286,Male,Sweater,Clothing,0.5588819509036695,Illinois,L,Purple,Spring,-1.0472228322317403,Yes,Standard,0.0,Yes,0.11411771552352998,Venmo,0.0,2
420,0.5873832910747114,Male,Shorts,Clothing,1.3189414823443717,Utah,S,Teal,Winter,-0.3490265374929911,Yes,Free Shipping,0.0,Yes,-0.7858306710129407,Credit Card,0.0,2
421,-0.7936832704910126,Male,Socks,Clothing,-0.24340311006151602,North Carolina,S,Peach,Spring,0.0698912393502581,Yes,Free Shipping,0.0,Yes,-0.5089234751555651,Debit Card,0.0,1
422,-0.39909282432937715,Male,Shirt,Clothing,-0.8345605234042843,Kentucky,M,Violet,Winter,-0.3490265374929911,Yes,Standard,0.0,Yes,1.567880493774752,Cash,0.0,3
423,0.192792844913076,Male,Pants,Clothing,-0.03227546243909876,Minnesota,M,Purple,Fall,-0.9075835732839902,Yes,Store Pickup,0.0,Yes,0.4602517103452495,Debit Card,0.0,3
424,0.12702777055280343,Male,Scarf,Accessories,-1.4257179367470525,New York,L,Teal,Spring,-1.0472228322317403,Yes,Store Pickup,0.0,Yes,-0.3012430782625334,Credit Card,0.0,3
425,1.442329257758255,Male,Sweater,Clothing,-1.552394525320503,Illinois,M,Gold,Winter,0.7680875340890072,Yes,Standard,0.0,Yes,1.1525196999886884,PayPal,0.0,3
426,-0.267562675608832,Male,Jeans,Clothing,1.150039364246438,North Dakota,S,Teal,Winter,-0.628305055388491,Yes,Store Pickup,0.0,Yes,-1.4780986606563795,Credit Card,0.0,2
427,-0.0702674525280143,Male,Pants,Clothing,0.47443089185470266,Louisiana,M,Violet,Winter,1.326644569880007,Yes,Express,0.0,Yes,-0.43969667619122116,Credit Card,0.0,0
428,0.9162086628760744,Male,Backpack,Accessories,1.3189414823443717,Illinois,L,Black,Winter,1.0473660519845072,Yes,Store Pickup,0.0,Yes,-1.339645062727692,Credit Card,0.0,0
